SMILES,Standard Value,dset,group,fold,fingerprint,molbert,molformer,physchem
Cn1sc(NC(=O)c2ccccc2)nc1=O,1.13,train,butina,3,,,,
Cn1sc(NCc2ccccc2)nc1=O,1.2,train,butina,3,,,,
FC(F)(F)c1cc(COCC(c2cccc(Cl)c2)N2CCNCC2)cc(C(F)(F)F)c1,4.2,train,butina,3,,,,
FC(F)(F)c1cc(COCC(c2ccccc2)N2CCNCC2)cc(C(F)(F)F)c1,2.9,train,butina,3,,,,
FC(F)(F)c1cc(CO[C@H]2CCCN[C@H]2c2ccccc2)cc(C(F)(F)F)c1,3.6,train,butina,3,,,,
FC(F)(F)c1nnc2ccc(-n3ccnc3)nn12,0.91,train,butina,3,,,,
FC(F)(F)c1nnc2ccc(N3CCCC3)nn12,2.41,train,butina,3,,,,
FC(F)(F)c1nnc2ccc(N3CCCCC3)nn12,3.0,train,butina,3,,,,
FC(F)(F)c1nnc2ccc(N3CCCCCC3)nn12,3.29,train,butina,3,,,,
FC(F)(F)c1nnc2ccc(NCc3cccnc3)nn12,2.06,train,butina,3,,,,
FC(F)(F)c1nnc2ccc(NCn3nnc4ccccc43)nn12,2.34,train,butina,3,,,,
FC(F)c1nc2ccccc2[nH]1,2.02,train,butina,3,,,,
FC(F)c1nc2ccccc2n1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1,3.04,train,butina,3,,,,
Fc1cc(-c2cccc3ncc(-c4cnn(C5CCNCC5)c4)nc23)cc(F)c1CN1CCOCC1,1.86,train,butina,3,,,,
Fc1cc2[nH]cnc2cc1Cl,2.35,train,butina,3,,,,
Fc1ccc(-c2cn3ccccc3n2)cc1,3.1,train,butina,3,,,,
Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccncc2)cc1,0.3,train,butina,3,,,,
Fc1ccc(C(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)N2CCNCC2)cc1,3.0,train,butina,3,,,,
Fc1ccc(C2CC=CCNC2)cc1Cl,1.33,train,butina,3,,,,
Fc1ccc(C2CCN(C(=S)COCc3ccncc3)CC2)c(Cl)c1,4.23,train,butina,3,,,,
Fc1ccc(CN2CCN(C3=Nn4c(nnc4C(F)(F)F)CC3)CC2)cc1,2.8,train,butina,3,,,,
Fc1ccc(CN2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)cc1,3.46,train,butina,3,,,,
Fc1ccc(CNc2ncc(Br)c(Nc3cc(C4CC4)[nH]n3)n2)cc1,4.28,train,butina,3,,,,
Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,1.78,train,butina,3,,,,
Fc1ccc2cn[nH]c2c1,2.3,train,butina,3,,,,
Fc1cccc(-c2cncc(CNCC3CC3)n2)c1F,1.82,train,butina,3,,,,
Fc1cccc(C(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)N2CCNCC2)c1,3.2,train,butina,3,,,,
Fc1cccc(CN2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)c1F,3.6,train,butina,3,,,,
Fc1cccc(COc2ccc(Nc3ncnc4ccc(-c5cccc(N6CCOCC6)c5)cc34)cc2Cl)c1,3.2,train,butina,3,,,,
Fc1ncccc1OC[C@@H]1CCN1,-1.2,train,butina,3,,,,
N#C/C(=C(/N)Sc1ccc(N)cc1)c1ccccc1C(F)(F)F,3.3,train,butina,3,,,,
N#C/C(=C(\N)Sc1ccc(N)cc1)c1ccccc1C(F)(F)F,3.4,train,butina,3,,,,
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3ccc(F)cc3)CC2)CC1,2.12,train,butina,3,,,,
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3ccccc3)CC2)CC1,1.99,train,butina,3,,,,
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc(-c4ccccc4)cs3)CC2)CC1,3.5,train,butina,3,,,,
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc(C(F)(F)F)cs3)CC2)CC1,2.4,train,butina,3,,,,
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4c(s3)COCC4)CC2)CC1,1.42,train,butina,3,,,,
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4ccncc4s3)CC2)CC1,1.6,train,butina,3,,,,
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4cnccc4s3)CC2)CC1,1.66,train,butina,3,,,,
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4ncccc4s3)CC2)CC1,1.4,train,butina,3,,,,
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nccs3)CC2)CC1,1.3,train,butina,3,,,,
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4c(Br)cccc4c3C2)CC1,3.12,train,butina,3,,,,
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4c(C(F)(F)F)cccc4c3C2)CC1,3.75,train,butina,3,,,,
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4c(Cl)cccc4c3C2)CC1,3.59,train,butina,3,,,,
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4c(F)cccc4c3C2)CC1,3.03,train,butina,3,,,,
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4c(OC(F)(F)F)cccc4c3C2)CC1,4.01,train,butina,3,,,,
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4cc(F)ccc4c3C2)CC1,2.99,train,butina,3,,,,
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4ccc(C(F)(F)F)cc4c3C2)CC1,4.2,train,butina,3,,,,
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4ccc(Cl)cc4c3C2)CC1,3.65,train,butina,3,,,,
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4ccc(F)cc4c3C2)CC1,3.0,train,butina,3,,,,
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4cccc(F)c4c3C2)CC1,3.2,train,butina,3,,,,
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4ccccc4c3C2)CC1,2.66,train,butina,3,,,,
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4ncccc4c3C2)CC1,2.13,train,butina,3,,,,
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3oc4ccccc4c3C2)CC1,3.01,train,butina,3,,,,
N#CC1=C2C(=NC1=O)c1cccc3c(N4CCSCC4)ccc2c13,3.22,train,butina,3,,,,
N#CCNC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CC=CCC1,0.9,train,butina,3,,,,
N#CCNC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCCCC1,0.9,train,butina,3,,,,
N#CCNC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCN(c2ccc(C#N)cc2)CC1,1.79,train,butina,3,,,,
N#CCNC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCN(c2ccc(F)cc2)CC1,1.92,train,butina,3,,,,
N#CCNC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCN(c2ccccc2)CC1,1.75,train,butina,3,,,,
N#CCNC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCc2[nH]c3ccc(F)cc3c2C1,2.77,train,butina,3,,,,
N#CCNC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCc2ccccc2C1,1.91,train,butina,3,,,,
N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,2.37,train,butina,3,,,,
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,2.55,train,butina,3,,,,
N#CN=C(N)c1sc(Nc2ccccc2)nc1N,2.91,train,butina,3,,,,
N#C[C@@]1(NC(=O)[C@@H](N)Cc2cccs2)C[C@@H]1c1ccccc1,1.3,train,butina,3,,,,
N#C[C@]1(NC(=O)[C@@H](N)Cc2cccs2)C[C@H]1c1ccccc1,1.5,train,butina,3,,,,
N#Cc1c(-c2ccc(-c3ccccc3C(F)(F)F)cc2)nc2ccncc2c1O,3.3,train,butina,3,,,,
N#Cc1c(-c2ccc(-c3ccccc3CN3CCOCC3)cc2)nc2ccncc2c1O,2.0,train,butina,3,,,,
N#Cc1c(-c2ccc(-c3ccccc3OC(F)(F)F)cc2)nc2ccncc2c1O,3.45,train,butina,3,,,,
N#Cc1c(C(=O)O)n(Cc2ccc(Cl)c(Cl)c2)c2ccccc12,1.26,train,butina,3,,,,
N#Cc1cc(CN2CCC2)cnc1-c1ccc(C(=O)Nc2ccccc2N)cc1,1.22,train,butina,3,,,,
N#Cc1cc(Cl)ccc1O[C@H](CCN)c1ccccc1,0.91,train,butina,3,,,,
N#Cc1cc(F)c(Cl)cc1O[C@H](CCN)c1ccccc1,0.77,train,butina,3,,,,
N#Cc1cc(O)cc2nc(-c3ccc(O)cc3)oc12,3.6,train,butina,3,,,,
N#Cc1cc(S(=O)(=O)NCC(c2ccccc2)N2CCCCCC2)ccc1F,2.71,train,butina,3,,,,
N#Cc1ccc(-c2cc(NC(N)=O)c(C(=O)N[C@H]3CCCNC3)s2)cc1,0.61,train,butina,3,,,,
N#Cc1ccc(-c2ccc(S(=O)(=O)Nc3cccc(N)n3)cc2)cc1,2.2,train,butina,3,,,,
N#Cc1ccc(-c2csc(Nc3ccc(O)cc3)n2)cc1,4.1,train,butina,3,,,,
N#Cc1ccc(C(F)(F)F)nc1O[C@H](CCN)c1ccno1,-0.49,train,butina,3,,,,
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,1.7,train,butina,3,,,,
N#Cc1ccc(CN2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)cc1,2.9,train,butina,3,,,,
N#Cc1ccc(C[C@@H](C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,2.17,train,butina,3,,,,
N#Cc1ccc(Cl)cc1O[C@H](CCN)c1ccccc1,0.76,train,butina,3,,,,
N#Cc1ccc(Cl)cc1S[C@H](CCN)c1ccccc1,1.26,train,butina,3,,,,
N#Cc1ccc(F)c(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c1,-0.16,train,butina,3,,,,
N#Cc1ccc(NC(=O)Nc2ccccc2Br)c2nn[nH]c12,1.64,train,butina,3,,,,
N#Cc1ccc(Nc2nccc(NC3CC3)n2)cc1,3.01,train,butina,3,,,,
N#Cc1ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)c4ccccc34)CC2)cc1Cl,2.56,train,butina,3,,,,
N#Cc1ccc(OCC(=O)O)c(-c2ccccc2)c1,-1.08,train,butina,3,,,,
N#Cc1ccc(S(=O)(=O)NCC(c2ccccc2)N2CCCCCC2)cc1,2.86,train,butina,3,,,,
N#Cc1ccc2[nH]c(-c3ccc(F)cc3)c(CCCC(=O)NS(N)(=O)=O)c2c1,1.95,train,butina,3,,,,
N#Cc1ccc2c(c1)NC(=O)C2c1ncnc2cc(OCCCN3CCOCC3)ccc12,2.99,train,butina,3,,,,
N#Cc1ccc2cccc(O)c2n1,1.81,train,butina,3,,,,
N#Cc1cccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c1,0.05,train,butina,3,,,,
N#Cc1cccc(-c2cc(Cl)ccc2OCC(=O)O)c1,-0.25,train,butina,3,,,,
N#Cc1cccc(-c2ccc(C3(CNC(=O)Nc4cc(Cl)cc(Cl)c4)CCN(CC4CC4)CC3)cc2)c1,3.37,train,butina,3,,,,
N#Cc1cccc(-c2cccc(-c3nn[nH]n3)c2)c1,0.7,train,butina,3,,,,
N#Cc1cccc(-c2cccc(C(=O)O)c2)c1,0.3,train,butina,3,,,,
N#Cc1cccc(-c2nc(-c3ccccn3)no2)c1,2.2,train,butina,3,,,,
N#Cc1cccc(C(=O)NC[C@@H](O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)c1,3.48,train,butina,3,,,,
N#Cc1cccc(C(=O)Nc2cc(-c3ccccc3)nn2-c2ccccc2)c1,3.82,train,butina,3,,,,
N#Cc1cccc(COc2cc(OCCCN3CCCC3)ccc2C(=O)Nc2cccc(O)c2)c1,2.41,train,butina,3,,,,
N#Cc1cccc(COc2ccc3c(c2)OCCC3=O)c1,2.8,train,butina,3,,,,
N#Cc1cccc(C[C@@H](C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,2.26,train,butina,3,,,,
N#Cc1cccc(OC[C@@H](O)CNC2CCN(Cc3ccc(Cl)c(Cl)c3)CC2)c1,3.09,train,butina,3,,,,
N#Cc1cccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,1.81,train,butina,3,,,,
N#Cc1cccc(S(=O)(=O)NC[C@@H](O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)c1,3.42,train,butina,3,,,,
N#Cc1ccccc1COc1cc(OCCCN2CCCC2)ccc1C(=O)Nc1cccc(O)c1,2.34,train,butina,3,,,,
N#Cc1ccccc1COc1cc(OCCCN2CCCC2)ccc1C(=O)Nc1ccccc1,2.66,train,butina,3,,,,
N#Cc1ccccc1C[C@@H](C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,2.12,train,butina,3,,,,
N#Cc1ccccc1Oc1ccc(C(=O)NCc2ccncc2)cc1,2.57,train,butina,3,,,,
N#Cc1cccnc1-c1ccc(C(=O)Nc2ccccc2N)cc1,1.58,train,butina,3,,,,
N#Cc1cnc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)s1,1.2,train,butina,3,,,,
N#Cc1cnn(-c2ccccc2)c1NC(=O)CN1CCOCC1,0.5,train,butina,3,,,,
N#Cc1cnn2c(N)cc(-c3ccc(F)cc3)nc12,2.23,train,butina,3,,,,
N#Cc1cnn2c(N)cc(-c3cccs3)nc12,2.3,train,butina,3,,,,
N=C(N)NC(=O)c1nc(Cl)c(NCc2ccccn2)nc1N,-0.56,train,butina,3,,,,
N=C(N)NC(=O)c1nc(Cl)c(NCc2ccncc2)nc1N,-0.51,train,butina,3,,,,
N=C(N)NCCC[C@H](NC(=O)COCC(c1ccccc1)c1ccccc1)C(=O)O,0.18,train,butina,3,,,,
N=C(N)Nc1cc(Cl)nc(-c2ccccc2)n1,2.16,train,butina,3,,,,
N=C(N)Nc1ccc(C(=O)Oc2ccc(Cl)cc2)cc1,0.7,train,butina,3,,,,
N=C(N)Nc1ccc(C(=O)Oc2ccccc2)cc1,-0.21,train,butina,3,,,,
N=C(N)Nc1ccc(Cl)c(Cl)c1,-0.31,train,butina,3,,,,
N=C(N)Nc1nc2ccccc2o1,1.91,train,butina,3,,,,
N=C(N)SCc1ccc(Cl)c(Cl)c1,1.28,train,butina,3,,,,
N=C(N)c1cc2c(-c3ccccc3)cccc2s1,1.27,train,butina,3,,,,
N=C(N)c1cc2c(/C=C/c3ccc4c(c3)OCO4)cccc2s1,2.2,train,butina,3,,,,
N=C(N)c1cc2c(I)cccc2s1,0.74,train,butina,3,,,,
N=C(N)c1cc2c(OCc3ccccc3)cccc2s1,1.16,train,butina,3,,,,
N=C(N)c1ccc(C(=O)N2CCN(S(=O)(=O)c3ccc4cc(Br)ccc4c3)CC2)cc1,0.36,train,butina,3,,,,
N=C(NCc1ccc(Cl)cc1)SCCCc1c[nH]cn1,1.13,train,butina,3,,,,
NC(=O)C(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,2.2,train,butina,3,,,,
NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,2.79,train,butina,3,,,,
NC(=O)CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21,3.22,train,butina,3,,,,
NC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,0.63,train,butina,3,,,,
NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,1.12,train,butina,3,,,,
NC(=O)Cc1ccccc1,0.3,train,butina,3,,,,
NC(=O)Cc1nc(-c2ccccc2)cs1,1.3,train,butina,3,,,,
NC(=O)NC(=O)C(Nc1ccc2c(c1)CCC2)c1ccccc1,3.3,train,butina,3,,,,
NC(=O)Nc1cc(-c2cccc(F)c2F)sc1C(=O)N[C@H]1CCCNC1,1.32,train,butina,3,,,,
NC(=O)Nc1cc(-c2cccc(O)c2)sc1C(N)=O,2.21,train,butina,3,,,,
NC(=O)Nc1cc(-c2ccccc2)sc1C(=O)N[C@H]1CCCNC1,1.04,train,butina,3,,,,
NC(=O)Nc1cc(-c2ccccc2)sc1C(N)=O,2.43,train,butina,3,,,,
NC(=O)Nc1cc(-c2ccsc2)sc1C(N)=O,2.3,train,butina,3,,,,
NC(=O)Nc1sc(-c2cc(F)cc(F)c2)cc1C(=O)N[C@H]1CCCNC1,2.18,train,butina,3,,,,
NC(=O)Nc1sc(-c2ccc(CN3CCCCC3)cc2)cc1C(N)=O,1.75,train,butina,3,,,,
NC(=O)Nc1sc(-c2ccc(CNC3CCCC3)cc2)cc1C(N)=O,1.22,train,butina,3,,,,
NC(=O)Nc1sc(-c2ccc(F)cc2)cc1C(=O)N[C@H]1CCCNC1,1.76,train,butina,3,,,,
NC(=O)Nc1sc(-c2ccc(OCCN3CCCCC3)cc2)cc1C(N)=O,1.2,train,butina,3,,,,
NC(=O)Nc1sc(-c2ccccc2)cc1C(=O)N1CCOCC1,2.24,train,butina,3,,,,
NC(=O)Nc1sc(-c2ccccc2)cc1C(=O)N[C@H]1CCCNC1,1.27,train,butina,3,,,,
NC(=O)Nc1sc(-c2ccccc2)cc1C(N)=O,2.42,train,butina,3,,,,
NC(=O)Nc1sc(-c2ccsc2)cc1C(=O)N[C@H]1CCCNC1,1.06,train,butina,3,,,,
NC(=O)c1c(OCc2c(F)cc(Br)cc2F)nsc1NC(=O)NCCCCN1CCCC1,2.5,train,butina,3,,,,
NC(=O)c1cc(-c2ccccc2)sc1N,2.7,train,butina,3,,,,
NC(=O)c1cc(C(N)=O)n(-c2cccc(-c3cc(C(F)(F)F)ccc3C(F)(F)F)c2)n1,3.4,train,butina,3,,,,
NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,0.81,train,butina,3,,,,
NC(=O)c1ccc(-c2cc3c(N[C@H]4CCCNC4)ncc(C(N)=O)c3s2)cc1,0.28,train,butina,3,,,,
NC(=O)c1ccc(=O)n(Cc2ccc(Cl)cc2Cl)c1,2.36,train,butina,3,,,,
NC(=O)c1ccc(=O)n(Cc2ccc(F)c(F)c2)c1,1.37,train,butina,3,,,,
NC(=O)c1ccc(Br)cc1,1.75,train,butina,3,,,,
NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F,1.6,train,butina,3,,,,
NC(=O)c1ccc(Oc2cccc3cccnc23)c([N+](=O)[O-])c1,1.7,train,butina,3,,,,
NC(=O)c1cccc(OC2CCN(CC3CC3)CC2)c1,0.49,train,butina,3,,,,
NC(=O)c1cccc(OC2CCN(Cc3ccccc3)CC2)c1,1.92,train,butina,3,,,,
NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc2ccccc2)c1,1.76,train,butina,3,,,,
NC(=O)c1cccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc2ccccc2)c1,1.61,train,butina,3,,,,
NC(=O)c1ccccc1O,1.09,train,butina,3,,,,
NC(=O)c1cccnc1Oc1ccccc1,1.13,train,butina,3,,,,
NC(=O)c1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,2.0,train,butina,3,,,,
NC(=O)c1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c12,-0.87,train,butina,3,,,,
NC(=O)c1cnc(-c2ccc(C3(N)CCC3)cc2)c(-c2ccccc2)c1,1.3,train,butina,3,,,,
NC(=O)c1cnc(N[C@H]2CCCNC2)c2cc(-c3ccc(Cl)c(F)c3)sc12,2.76,train,butina,3,,,,
NC(=O)c1cnc(N[C@H]2CCCNC2)c2cc(-c3ccc(Cl)cc3)sc12,2.78,train,butina,3,,,,
NC(=O)c1cnc(N[C@H]2CCCNC2)c2cc(-c3ccc(F)c(Cl)c3)sc12,2.94,train,butina,3,,,,
NC(=O)c1cnc(N[C@H]2CCCNC2)c2cc(-c3ccc(F)c(F)c3)sc12,2.17,train,butina,3,,,,
NC(=O)c1cnc(N[C@H]2CCCNC2)c2cc(-c3ccc(F)cc3)sc12,2.01,train,butina,3,,,,
NC(=O)c1cnc(N[C@H]2CCCNC2)c2cc(-c3ccc(F)cc3F)sc12,1.97,train,butina,3,,,,
NC(=O)c1cnc(N[C@H]2CCCNC2)c2cc(-c3ccncc3)sc12,0.77,train,butina,3,,,,
NC(=O)c1cnc(N[C@H]2CCCNC2)c2cc(Br)sc12,1.08,train,butina,3,,,,
NC(=O)c1cnc2[nH]c(-c3ccc(OCCN4CCCCC4)cc3)nc2c1NCCCNC(=O)C1CCC1,2.48,train,butina,3,,,,
NC(=O)c1cncc(-c2ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc2)c1,0.22,train,butina,3,,,,
NC(=O)c1sc(-c2ccc(Cl)cc2)cc1N,3.3,train,butina,3,,,,
NC(=O)c1sc(-c2ccccc2)cc1N,2.33,train,butina,3,,,,
NC(=O)c1sc(-c2ccsc2)cc1N,2.23,train,butina,3,,,,
NC(=O)c1sc(-c2ccsc2)cc1NS(=O)(=O)c1ccc(C(F)(F)F)cc1,2.39,train,butina,3,,,,
NC(=O)c1sc2nccc(Nc3ccccc3)c2c1N,2.91,train,butina,3,,,,
NC(Cc1c[nH]c2ccccc12)C(=O)O,-1.17,train,butina,3,,,,
NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,0.97,train,butina,3,,,,
NC(Cc1ccccc1)c1ccccc1,1.32,train,butina,3,,,,
NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1,-0.6,train,butina,3,,,,
NC1(C(=O)NC(CCCN2CCCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,1.3,train,butina,3,,,,
NC1(C(=O)NC(CCCN2CCOCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,2.7,train,butina,3,,,,
NC1(C(=O)NC(CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,2.5,train,butina,3,,,,
NC1(C(=O)NC(CO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,2.4,train,butina,3,,,,
NC1(C(=O)NC(CS(N)(=O)=O)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,2.2,train,butina,3,,,,
NC1(C(=O)NC(Cc2ccccc2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,4.1,train,butina,3,,,,
NC1(C(=O)NC(c2ccc(Cl)cc2)C2CC2)CCN(c2ncnc3[nH]ccc23)CC1,3.4,train,butina,3,,,,
NC1(C(=O)NC(c2ccccc2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,4.1,train,butina,3,,,,
NC1(C(=O)NCc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,2.88,train,butina,3,,,,
NC1(C(=O)N[C@@H](CCN2CCCCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,2.4,train,butina,3,,,,
NC1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,2.72,train,butina,3,,,,
NC1(c2ccc(-c3c(-c4ccccc4)ccc4ccnn34)cc2)CCC1,2.9,train,butina,3,,,,
NC1(c2ccc(-c3c(-c4ccccc4)ccn4ccnc34)cc2)CCC1,2.0,train,butina,3,,,,
NC1(c2ccc(-c3c(-c4ccccc4)ccn4ncnc34)cc2)CCC1,1.7,train,butina,3,,,,
NC1(c2ccc(-c3c(-c4ccccc4)ncc4nccn34)cc2)CCC1,1.7,train,butina,3,,,,
NC1(c2ccc(-c3nc4ccccc4c(=O)n3-c3ccccc3)cc2)CCC1,1.5,train,butina,3,,,,
NC1(c2ccc(-c3nc4ccccc4cc3-c3ccccc3)cc2)CCC1,3.6,train,butina,3,,,,
NC1(c2ccc(-c3nc4ccccn4c3-c3ccccc3)cc2)CCC1,2.8,train,butina,3,,,,
NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,2.5,train,butina,3,,,,
NC1(c2ccc(-c3ncc4ccccc4c3-c3ccccc3)cc2)CCC1,3.6,train,butina,3,,,,
NC1(c2ccc(-c3ncc4cccn4c3-c3ccccc3)cc2)CCC1,2.5,train,butina,3,,,,
NC1(c2ccc(-c3ncc4cccnc4c3-c3ccccc3)cc2)CCC1,1.7,train,butina,3,,,,
NC1(c2ccc(-c3ncc4ccncc4c3-c3ccccc3)cc2)CCC1,2.2,train,butina,3,,,,
NC1(c2ccc(-c3ncc4cnccc4c3-c3ccccc3)cc2)CCC1,2.2,train,butina,3,,,,
NC1(c2ccc(-c3ncc4ncccc4c3-c3ccccc3)cc2)CCC1,2.0,train,butina,3,,,,
NC1(c2ccc(-c3ncc4nccn4c3-c3ccccc3)cc2)CCC1,1.3,train,butina,3,,,,
NC1(c2ccc(-c3nn4ccc(=O)nc4cc3-c3ccccc3)cc2)CCC1,0.2,train,butina,3,,,,
NC1(c2ccc(-c3nn4cccc4cc3-c3ccccc3)cc2)CCC1,3.3,train,butina,3,,,,
NC1(c2ccc(-c3nn4ccccc4c3-c3ccccc3)cc2)CCC1,3.2,train,butina,3,,,,
NC1(c2ccc(-n3c(-c4ccccc4)nc4ccccc4c3=O)cc2)CCC1,1.6,train,butina,3,,,,
NC12CC3CC(CC(C3)C1)C2,-0.98,train,butina,3,,,,
NC12CCC(c3ccccc3)(CC1)CC2,0.29,train,butina,3,,,,
NC1=NC(c2ccc(Cl)c(Cl)c2)CC(=O)N1,1.46,train,butina,3,,,,
NC1=NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)(F)F)c2)c2cccc(F)c21,3.4,train,butina,3,,,,
NC1=NC(c2ccco2)Nc2c(F)ccc(F)c21,1.2,train,butina,3,,,,
NC1=NC(c2cccs2)Nc2cccc(F)c21,0.91,train,butina,3,,,,
NC1=NN(c2cccc(C(F)(F)F)c2)CC1,2.55,train,butina,3,,,,
NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12,0.3,train,butina,3,,,,
NC1CCN(c2nccc(C(=O)NCC34CC5CC(CC(C5)C3)C4)c2Cl)CC1,1.19,train,butina,3,,,,
NC1CCc2cc(OC(=O)c3ccccc3)c(OC(=O)c3ccccc3)cc2C1,2.6,train,butina,3,,,,
NCC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,2.69,train,butina,3,,,,
NCC(O)(c1ccccc1)c1ccccc1,0.9,train,butina,3,,,,
NCCCCN(Cc1nc2ccccc2[nH]1)C1CCCc2cccnc21,0.83,train,butina,3,,,,
